COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_ID,SCHOOL_NAME,GRADE_LEVEL,GRADE_NAME,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL
31,PASSAIC,5650,WEST MILFORD TWP,040,West Milford High School,12,Grade 12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,040,West Milford High School,55,TOTAL,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
31,PASSAIC,5650,WEST MILFORD TWP,055,Macopin Middle School,07,Grade 7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,055,Macopin Middle School,55,TOTAL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,060,Maple Road Elementary School,PH,Half-day Pre-School,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
31,PASSAIC,5650,WEST MILFORD TWP,060,Maple Road Elementary School,55,TOTAL,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
31,PASSAIC,5650,WEST MILFORD TWP,070,Marshall Hill Elementary School,UG,Ungraded,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,070,Marshall Hill Elementary School,55,TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,999,DISTRICT TOTAL,PH,Half-day Pre-School,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
31,PASSAIC,5650,WEST MILFORD TWP,999,DISTRICT TOTAL,07,Grade 7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,999,DISTRICT TOTAL,11,Grade 11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,999,DISTRICT TOTAL,12,Grade 12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,999,DISTRICT TOTAL,UG,Ungraded,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5650,WEST MILFORD TWP,999,DISTRICT TOTAL,55,TOTAL,0,2,0,0,3,1,0,0,0,0,0,0,0,0,6
31,PASSAIC,5690,WOODLAND PARK,060,Beatrice Gilmore School,03,Grade 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5690,WOODLAND PARK,060,Beatrice Gilmore School,55,TOTAL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5690,WOODLAND PARK,999,DISTRICT TOTAL,03,Grade 3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,5690,WOODLAND PARK,999,DISTRICT TOTAL,55,TOTAL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,PH,Half-day Pre-School,6,5,0,1,5,1,2,1,0,0,0,0,0,0,21
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,PF,Full-day Pre-School,18,20,36,40,116,126,5,6,0,0,0,1,2,1,371
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,KH,Half-day Kindergarten,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,KF,Full-day Kindergarten,1,0,2,4,4,10,1,0,1,0,0,0,0,0,23
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,01,Grade 1,1,2,7,2,13,11,1,0,0,0,0,0,0,0,37
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,02,Grade 2,0,1,1,2,8,10,0,0,0,0,0,0,0,0,22
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,03,Grade 3,1,1,1,0,14,12,0,1,0,0,0,0,0,0,30
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,04,Grade 4,1,1,0,3,11,8,0,0,0,0,0,0,0,0,24
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,05,Grade 5,1,0,2,2,10,8,0,0,0,0,0,0,0,0,23
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,06,Grade 6,1,0,1,1,11,13,2,0,0,0,0,0,0,0,29
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,07,Grade 7,1,1,1,2,12,5,0,0,0,0,0,0,0,0,22
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,08,Grade 8,1,2,8,4,21,7,0,0,0,0,0,0,0,0,43
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,09,Grade 9,8,3,9,5,30,22,1,0,0,0,0,0,1,0,79
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,10,Grade 10,7,2,12,7,47,27,1,1,2,0,0,0,0,0,106
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,11,Grade 11,16,4,10,9,59,33,0,2,0,1,0,0,0,0,134
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,12,Grade 12,16,4,19,6,47,42,2,1,0,1,0,0,0,0,138
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,UG,Ungraded,4,4,9,0,25,8,0,0,1,0,0,0,1,0,52
31,PASSAIC,9999,COUNTY TOTAL,999,COUNTY TOTAL,55,TOTAL,83,51,118,88,433,343,15,12,4,2,0,1,4,1,1155
33,SALEM,0060,ALLOWAY TWP,020,Alloway Township School,07,Grade 7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,SALEM,0060,ALLOWAY TWP,020,Alloway Township School,55,TOTAL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,SALEM,0060,ALLOWAY TWP,999,DISTRICT TOTAL,07,Grade 7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,SALEM,0060,ALLOWAY TWP,999,DISTRICT TOTAL,55,TOTAL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,Penns Grove High School,09,Grade 9,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,Penns Grove High School,10,Grade 10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,Penns Grove High School,11,Grade 11,2,0,3,0,1,1,0,0,0,0,0,0,0,0,7
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,Penns Grove High School,12,Grade 12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,Penns Grove High School,55,TOTAL,2,1,8,1,1,2,0,0,0,0,0,0,0,0,15
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,080,Paul W Carleton,04,Grade 4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,080,Paul W Carleton,55,TOTAL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,100,Lafayette - Pershing,PH,Half-day Pre-School,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,100,Lafayette - Pershing,55,TOTAL,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,DISTRICT TOTAL,PH,Half-day Pre-School,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,DISTRICT TOTAL,04,Grade 4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,DISTRICT TOTAL,09,Grade 9,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,DISTRICT TOTAL,10,Grade 10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,DISTRICT TOTAL,11,Grade 11,2,0,3,0,1,1,0,0,0,0,0,0,0,0,7
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,DISTRICT TOTAL,12,Grade 12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,999,DISTRICT TOTAL,55,TOTAL,2,2,9,1,2,3,0,0,0,0,0,0,0,0,19
33,SALEM,4075,PENNSVILLE,050,Pennsville Memorial High School,09,Grade 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4075,PENNSVILLE,050,Pennsville Memorial High School,10,Grade 10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4075,PENNSVILLE,050,Pennsville Memorial High School,11,Grade 11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4075,PENNSVILLE,050,Pennsville Memorial High School,12,Grade 12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
33,SALEM,4075,PENNSVILLE,050,Pennsville Memorial High School,55,TOTAL,5,3,1,0,0,0,0,0,0,0,0,0,0,0,9
33,SALEM,4075,PENNSVILLE,999,DISTRICT TOTAL,09,Grade 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4075,PENNSVILLE,999,DISTRICT TOTAL,10,Grade 10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4075,PENNSVILLE,999,DISTRICT TOTAL,11,Grade 11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4075,PENNSVILLE,999,DISTRICT TOTAL,12,Grade 12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
33,SALEM,4075,PENNSVILLE,999,DISTRICT TOTAL,55,TOTAL,5,3,1,0,0,0,0,0,0,0,0,0,0,0,9
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P SCHALICK HIGH SCHOOL,09,Grade 9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P SCHALICK HIGH SCHOOL,10,Grade 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P SCHALICK HIGH SCHOOL,11,Grade 11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P SCHALICK HIGH SCHOOL,12,Grade 12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P SCHALICK HIGH SCHOOL,55,TOTAL,4,2,0,0,0,0,0,0,0,0,0,0,0,1,7
33,SALEM,4150,PITTSGROVE TWP,999,DISTRICT TOTAL,09,Grade 9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4150,PITTSGROVE TWP,999,DISTRICT TOTAL,10,Grade 10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,SALEM,4150,PITTSGROVE TWP,999,DISTRICT TOTAL,11,Grade 11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
33,SALEM,4150,PITTSGROVE TWP,999,DISTRICT TOTAL,12,Grade 12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4150,PITTSGROVE TWP,999,DISTRICT TOTAL,55,TOTAL,4,2,0,0,0,0,0,0,0,0,0,0,0,1,7
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,09,Grade 9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,10,Grade 10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,11,Grade 11,1,0,2,0,0,0,0,0,0,1,0,0,0,0,4
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,UG,Ungraded,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,55,TOTAL,1,0,4,2,0,0,0,0,0,1,0,0,0,0,8
33,SALEM,4630,SALEM CITY,070,John Fenwick Academy,PF,Full-day Pre-School,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5
33,SALEM,4630,SALEM CITY,070,John Fenwick Academy,KF,Full-day Kindergarten,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
33,SALEM,4630,SALEM CITY,070,John Fenwick Academy,55,TOTAL,1,0,4,2,1,0,0,0,0,0,0,0,0,0,8
33,SALEM,4630,SALEM CITY,090,Salem Middle School,08,Grade 8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4630,SALEM CITY,090,Salem Middle School,55,TOTAL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,PF,Full-day Pre-School,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,KF,Full-day Kindergarten,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,08,Grade 8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,09,Grade 9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,10,Grade 10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,11,Grade 11,1,0,2,0,0,0,0,0,0,1,0,0,0,0,4
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,UG,Ungraded,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,4630,SALEM CITY,999,DISTRICT TOTAL,55,TOTAL,2,0,9,5,1,0,0,0,0,1,0,0,0,0,18
33,SALEM,4640,SALEM COUNTY VOCATIONAL,040,Salem County Career and Technical High School,11,Grade 11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
33,SALEM,4640,SALEM COUNTY VOCATIONAL,040,Salem County Career and Technical High School,12,Grade 12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
33,SALEM,4640,SALEM COUNTY VOCATIONAL,040,Salem County Career and Technical High School,55,TOTAL,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6
33,SALEM,4640,SALEM COUNTY VOCATIONAL,999,DISTRICT TOTAL,11,Grade 11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
33,SALEM,4640,SALEM COUNTY VOCATIONAL,999,DISTRICT TOTAL,12,Grade 12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
33,SALEM,4640,SALEM COUNTY VOCATIONAL,999,DISTRICT TOTAL,55,TOTAL,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6
33,SALEM,5320,UPPER PITTSGROVE TWP,070,Upper Pittsgrove School,UG,Ungraded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5320,UPPER PITTSGROVE TWP,070,Upper Pittsgrove School,55,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5320,UPPER PITTSGROVE TWP,999,DISTRICT TOTAL,UG,Ungraded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5320,UPPER PITTSGROVE TWP,999,DISTRICT TOTAL,55,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,050,Woodstown High School,09,Grade 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,050,Woodstown High School,10,Grade 10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,050,Woodstown High School,11,Grade 11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,050,Woodstown High School,55,TOTAL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,999,DISTRICT TOTAL,09,Grade 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,999,DISTRICT TOTAL,10,Grade 10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,999,DISTRICT TOTAL,11,Grade 11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,999,DISTRICT TOTAL,55,TOTAL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,PH,Half-day Pre-School,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,PF,Full-day Pre-School,1,0,2,2,0,0,0,0,0,0,0,0,0,0,5
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,KF,Full-day Kindergarten,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,04,Grade 4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,07,Grade 7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,08,Grade 8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,09,Grade 9,1,3,3,1,0,1,0,0,0,0,0,0,0,0,9
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,10,Grade 10,2,0,2,1,0,0,0,0,0,0,0,0,0,1,6
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,11,Grade 11,7,5,6,1,1,1,0,0,0,1,0,0,0,0,22
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,12,Grade 12,5,3,2,1,0,0,0,0,0,0,0,0,0,0,11
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,UG,Ungraded,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
33,SALEM,9999,COUNTY TOTAL,999,COUNTY TOTAL,55,TOTAL,17,12,20,7,3,3,1,0,0,1,0,0,0,1,65
35,SOMERSET,0350,BERNARDS TWP,050,Ridge High School,11,Grade 11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
35,SOMERSET,0350,BERNARDS TWP,050,Ridge High School,12,Grade 12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
35,SOMERSET,0350,BERNARDS TWP,050,Ridge High School,55,TOTAL,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4
35,SOMERSET,0350,BERNARDS TWP,999,DISTRICT TOTAL,11,Grade 11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
35,SOMERSET,0350,BERNARDS TWP,999,DISTRICT TOTAL,12,Grade 12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
35,SOMERSET,0350,BERNARDS TWP,999,DISTRICT TOTAL,55,TOTAL,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,09,Grade 9,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,10,Grade 10,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,12,Grade 12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,UG,Ungraded,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,55,TOTAL,0,1,0,1,6,4,0,0,0,0,0,0,0,0,12
35,SOMERSET,0490,BOUND BROOK BORO,036,LaMonte-Annex Elementary School,KF,Full-day Kindergarten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0490,BOUND BROOK BORO,036,LaMonte-Annex Elementary School,55,TOTAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0490,BOUND BROOK BORO,999,DISTRICT TOTAL,KF,Full-day Kindergarten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0490,BOUND BROOK BORO,999,DISTRICT TOTAL,09,Grade 9,0,1,0,0,1,2,0,0,0,0,0,0,0,0,4
35,SOMERSET,0490,BOUND BROOK BORO,999,DISTRICT TOTAL,10,Grade 10,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5
35,SOMERSET,0490,BOUND BROOK BORO,999,DISTRICT TOTAL,12,Grade 12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
35,SOMERSET,0490,BOUND BROOK BORO,999,DISTRICT TOTAL,UG,Ungraded,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0490,BOUND BROOK BORO,999,DISTRICT TOTAL,55,TOTAL,0,1,0,2,6,4,0,0,0,0,0,0,0,0,13
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN REGIONAL HIGH SCHOOL,10,Grade 10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN REGIONAL HIGH SCHOOL,11,Grade 11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN REGIONAL HIGH SCHOOL,12,Grade 12,1,1,0,1,1,0,0,1,0,0,0,0,0,0,5
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN REGIONAL HIGH SCHOOL,55,TOTAL,4,3,0,2,1,1,0,1,0,0,0,0,0,0,12
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,065,HILLSIDE INTERMEDIATE SCHOOL,UG,Ungraded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,065,HILLSIDE INTERMEDIATE SCHOOL,55,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,999,DISTRICT TOTAL,10,Grade 10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,999,DISTRICT TOTAL,11,Grade 11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,4
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,999,DISTRICT TOTAL,12,Grade 12,1,1,0,1,1,0,0,1,0,0,0,0,0,0,5
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,999,DISTRICT TOTAL,UG,Ungraded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,999,DISTRICT TOTAL,55,TOTAL,5,3,0,2,1,1,0,1,0,0,0,0,0,0,13
35,SOMERSET,1610,FRANKLIN TWP,050,Franklin High School,09,Grade 9,1,0,1,0,4,4,0,0,0,0,0,0,0,0,10
35,SOMERSET,1610,FRANKLIN TWP,050,Franklin High School,10,Grade 10,1,0,0,2,2,1,1,0,0,0,0,0,0,0,7
35,SOMERSET,1610,FRANKLIN TWP,050,Franklin High School,11,Grade 11,0,0,2,2,1,1,0,0,0,0,0,0,0,0,6
35,SOMERSET,1610,FRANKLIN TWP,050,Franklin High School,12,Grade 12,2,0,4,2,1,6,1,0,0,0,0,0,0,0,16
35,SOMERSET,1610,FRANKLIN TWP,050,Franklin High School,UG,Ungraded,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
35,SOMERSET,1610,FRANKLIN TWP,050,Franklin High School,55,TOTAL,4,0,7,6,8,14,2,0,0,0,0,0,0,0,41
35,SOMERSET,1610,FRANKLIN TWP,055,Conerly Road School,02,Grade 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,055,Conerly Road School,UG,Ungraded,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,055,Conerly Road School,55,TOTAL,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
35,SOMERSET,1610,FRANKLIN TWP,080,Franklin Park School,PF,Full-day Pre-School,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,080,Franklin Park School,UG,Ungraded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
35,SOMERSET,1610,FRANKLIN TWP,080,Franklin Park School,55,TOTAL,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
35,SOMERSET,1610,FRANKLIN TWP,115,MacAfee Road School,PF,Full-day Pre-School,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,115,MacAfee Road School,55,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,140,Pine Grove Manor School,04,Grade 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,140,Pine Grove Manor School,55,TOTAL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,160,Franklin Middle School,07,Grade 7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4
35,SOMERSET,1610,FRANKLIN TWP,160,Franklin Middle School,08,Grade 8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
35,SOMERSET,1610,FRANKLIN TWP,160,Franklin Middle School,UG,Ungraded,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,160,Franklin Middle School,55,TOTAL,1,0,4,1,0,1,0,1,0,0,0,0,0,0,8
35,SOMERSET,1610,FRANKLIN TWP,999,DISTRICT TOTAL,PF,Full-day Pre-School,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
35,SOMERSET,1610,FRANKLIN TWP,999,DISTRICT TOTAL,02,Grade 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,999,DISTRICT TOTAL,04,Grade 4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,SOMERSET,1610,FRANKLIN TWP,999,DISTRICT TOTAL,07,Grade 7,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4
35,SOMERSET,1610,FRANKLIN TWP,999,DISTRICT TOTAL,08,Grade 8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3
35,SOMERSET,1610,FRANKLIN TWP,999,DISTRICT TOTAL,09,Grade 9,1,0,1,0,4,4,0,0,0,0,0,0,0,0,10
