dist_year,DISTRICT_NAME_left,SCHOOL_NAME,YEAR,GRAD_RATE,DISTRICT_NAME_right,STNAME,Year,Population
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,16377.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,8808.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,8808.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,45292.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,23976.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,23976.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,16377.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,16377.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,3711.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,3711.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,3711.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,4599.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,4599.0
SOUTH2014,SOUTH,South River High School,2014,90.12,SOUTH,New Jersey,2014,4599.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,2467.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,16414.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,3188.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,45536.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,Columbia High School,2015,90.78,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,2467.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,16414.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,3188.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,45536.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Amboy Middle/High School,2015,85.19,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,2467.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,16414.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,3188.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,45536.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Brunswick High School,2015,95.83,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,2467.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,16414.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,3188.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,45536.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South Plainfield High School,2015,95.49,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,2467.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,16414.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,3188.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,8809.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,45536.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,24233.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,16395.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,3737.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,4598.0
SOUTH2015,SOUTH,South River High School,2015,92.05,SOUTH,New Jersey,2015,4598.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,2466.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,16440.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,3176.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,45879.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,Columbia High School,2016,88.84,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,2466.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,16440.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,3176.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,45879.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Amboy Middle/High School,2016,85.92,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,2466.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,16440.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,3176.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,45879.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Brunswick High School,2016,96.61,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,2466.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,16440.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,3176.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,45879.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South Plainfield High School,2016,95.54,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,2466.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,16440.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,3176.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,8811.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,45879.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,24310.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,16355.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,3764.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,4598.0
SOUTH2016,SOUTH,South River High School,2016,88.39,SOUTH,New Jersey,2016,4598.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,8857.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,4657.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,24435.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,16349.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,3772.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,2492.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,17001.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,3170.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,8857.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,24435.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,16349.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,8857.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,8857.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,46561.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,24435.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,24435.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,16349.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,16349.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,3772.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,3772.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,3772.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,4657.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,4657.0
SOUTH2017,SOUTH,Columbia High School,2017,90.4,SOUTH,New Jersey,2017,4657.0
SOUTH2017,SOUTH,South Amboy Middle/High School,2017,88.0,SOUTH,New Jersey,2017,8857.0
SOUTH2017,SOUTH,South Amboy Middle/High School,2017,88.0,SOUTH,New Jersey,2017,4657.0
SOUTH2017,SOUTH,South Amboy Middle/High School,2017,88.0,SOUTH,New Jersey,2017,24435.0
SOUTH2017,SOUTH,South Amboy Middle/High School,2017,88.0,SOUTH,New Jersey,2017,16349.0
SOUTH2017,SOUTH,South Amboy Middle/High School,2017,88.0,SOUTH,New Jersey,2017,3772.0
